93	147	5
93	642	5
93	501	3
93	967	4
93	164	3
93	292	3
93	803	3
93	473	5
94	299	3
94	809	4
94	393	4
94	221	3
94	856	4
94	288	4
94	540	3
94	707	4
95	871	5
95	620	4
95	815	5
96	393	2
96	1568	4
96	1567	3
96	1569	2
96	1577	5
96	318	3
97	176	2
97	179	5
97	341	4
98	189	4
98	1474	3
98	342	5
98	66	1
98	871	4
98	548	5
98	870	5
98	972	2
98	282	5
98	226	4
98	1316	5
98	333	4
99	1599	3
99	77	5
99	1260	5
99	1597	3
99	826	3
99	560	3
99	1595	4
99	979	4
99	66	3
99	1488	4
99	282	3
99	1592	3
99	1280	3
99	1493	3
99	1582	2
99	340	5
99	773	10
99	1526	4
99	1319	4
99	309	4
99	1589	4
99	287	5
99	1583	5
99	150	5
100	411	4
100	687	3
100	224	5
100	586	1
100	1224	3
100	595	3
100	591	5
100	769	2
100	149	5
100	728	2
100	797	4
100	1264	9
100	1342	2
100	752	4
100	741	4
100	1299	4
100	360	3
100	481	3
100	336	4
100	128	4
100	946	9
100	182	4
100	845	4
100	132	2
100	105	3
101	574	4
101	66	3
101	1312	4
101	210	3
102	222	3
102	138	4
102	282	3
102	1185	5
102	34	5
102	844	4
102	66	3
102	514	3
102	70	4
102	771	3
102	121	3
102	1610	4
102	785	3
102	507	5
103	412	4
103	40	3
103	786	1
103	800	5
103	202	5
104	262	2
104	141	4
104	694	3
104	96	4
104	136	3
104	85	8
104	1312	4
104	941	4
104	579	2
104	684	3
104	66	3
104	977	6
104	360	3
104	179	5
104	649	1
104	282	2
104	1227	4
104	405	3
104	411	4
104	34	4
105	123	4
105	606	3
105	575	3
105	157	4
105	517	3
105	164	3
105	241	2
105	520	3
105	124	4
105	688	4
105	1612	5
105	541	2
105	728	3
105	107	4
105	412	2
105	202	5
105	402	4
105	27	5
105	379	4
105	99	5
105	110	4
105	1607	5
105	411	3
105	498	3
105	297	3
105	112	3
105	367	3
105	803	4
105	51	4
105	583	3
105	61	5
105	66	2
105	272	4
105	195	5
105	268	3
106	66	4
106	1224	2
107	985	4
107	282	4
107	427	4
108	252	5
108	367	4
108	66	4
109	1625	2
109	1626	4
109	1624	2
109	1630	5
110	1236	4
110	98	4
110	1202	4
110	961	4
110	750	4
110	111	3
111	0	5
111	769	4
111	567	4
111	697	11
111	202	4
111	254	4
111	82	4
111	741	4
111	95	4
111	699	3
111	292	5
111	607	5
111	98	3
111	31	5
111	61	5
111	1184	5
112	999	3
112	72	5
112	394	3
112	99	5
112	48	2
112	529	5
112	305	4
112	259	3
112	20	5
112	138	3
112	1188	5
112	102	5
112	775	3
112	1637	5
112	784	4
112	608	2
112	1608	4
112	290	5
112	545	5
112	540	4
112	665	4
112	880	3
112	896	3
112	517	4
112	94	6
112	1345	5
112	391	4
112	87	5
112	581	1
112	1297	4
112	692	4
112	139	5
112	101	5
112	295	5
112	1609	4
112	1286	4
112	210	4
112	951	2
112	1283	1
112	289	5
113	66	4
113	665	3
113	234	5
113	29	5
113	292	4
113	884	3
114	1643	5
114	1646	4
114	391	3
114	276	5
114	1454	5
114	316	5
114	1641	5
114	281	5
114	1310	5
114	274	5
114	1564	5
114	235	7
114	878	10
114	602	5
114	685	5
114	1174	2
114	721	5
114	557	5
114	516	5
114	345	4
114	1192	5
114	31	2
114	1640	5
115	754	3
115	575	2
115	195	4
115	662	4
115	428	2
115	512	4
115	236	4
115	127	4
115	68	4
115	57	4
115	331	3
116	513	4
116	941	4
116	276	4
116	376	3
116	66	2
116	179	5
116	811	5
116	247	2
116	937	5
116	83	4
116	1312	2
116	405	4
116	178	4
116	58	3
117	129	4
117	473	4
117	955	5
117	1297	4
117	733	4
117	209	4
117	1638	4
117	768	2
117	1213	2
117	1220	4
117	778	4
117	181	5
117	430	4
117	1651	2
117	560	5
117	249	4
117	346	4
117	33	4
118	834	4
118	31	5
118	66	4
119	542	4
119	57	3
119	246	4
119	481	5
119	38	2
119	211	4
119	831	5
119	391	3
119	71	5
119	103	5
119	602	3
119	988	5
119	356	3
119	102	5
119	185	3
119	390	5
119	1223	5
119	934	5
119	515	3
119	649	2
119	124	3
120	709	4
120	85	9
120	127	5
120	580	4
120	589	3
120	221	4
120	346	3
120	507	4
120	691	5
120	1252	4
120	292	4
120	391	4
120	701	2
120	958	1
120	740	5
120	27	5
120	157	3
120	567	4
120	34	4
120	411	3
120	390	4
120	204	4
120	1234	2
121	62	5
121	95	5
121	37	4
121	127	4
121	140	5
121	728	3
121	696	3
121	176	4
121	1657	5
121	160	4
121	371	5
121	1295	4
121	66	4
121	488	5
121	592	4
121	136	5
121	157	4
121	540	5
121	575	10
121	342	5
121	94	4
121	139	4
121	269	5
121	346	4
121	391	4
121	34	4
121	720	5
121	1613	4
122	869	4
122	977	4
122	719	9
122	666	4
122	888	5
122	705	4
122	583	4
122	680	4
122	669	8
122	951	4
122	1281	4
122	66	3
122	258	4
122	508	2
122	693	4
122	34	4
123	1658	4
123	1661	4
123	1662	4
123	235	3
123	871	4
123	119	3
123	1664	5
123	721	3
124	187	4
124	802	2
124	662	4
124	139	4
125	689	3
125	949	4
125	391	3
125	769	2
125	781	4
125	429	4
125	185	4
125	189	4
125	783	4
126	565	3
126	1476	5
126	185	5
126	705	4
126	693	5
126	363	5
126	147	5
126	1669	5
126	477	5
126	235	2
127	870	1
127	275	1
127	226	5
127	121	1
128	1072	1
128	7	5
129	31	5
129	724	4
129	179	5
129	518	4
129	153	3
129	85	4
129	707	3
129	700	4
129	734	3
129	185	4
129	94	3
129	53	3
129	124	4
129	581	2
129	726	4
129	869	4
129	229	3
129	51	4
129	282	3
129	758	4
129	1677	4
129	1563	4
129	149	4
129	754	4
129	666	3
129	1676	2
129	158	3
129	55	4
129	1350	4
129	1675	2
129	399	3
129	242	5
129	411	2
129	600	3
129	119	5
129	519	4
129	501	4
129	1674	4
129	143	5
130	567	3
130	1607	4
130	30	2
130	195	8
130	688	2
130	285	4
130	213	8
130	731	3
130	418	4
130	602	4
130	561	3
130	299	2
130	651	5
130	595	4
130	1193	3
130	251	5
130	501	4
130	596	1
130	135	4
130	75	4
130	98	3
130	356	1
130	988	4
130	591	4
130	172	7
130	608	4
130	99	3
130	588	4
130	669	3
130	520	4
130	366	5
130	19	4
130	664	10
130	559	2
130	382	5
130	713	1
130	1261	2
130	207	2
130	330	3
130	100	2
130	599	4
130	1201	3
130	698	5
130	139	7
130	262	3
130	533	1
130	210	3
130	1255	1
130	157	3
131	152	4
131	405	2
131	1243	3
131	128	4
131	258	3
131	903	3
131	1682	1
131	282	1
131	292	4
131	1683	1
131	620	5
131	548	3
131	860	4
131	55	3
132	526	5
132	405	2
132	85	9
132	422	3
132	575	2
132	664	4
132	859	3
132	554	2
132	1636	3
132	556	2
132	147	3
132	535	2
132	55	3
132	1190	4
132	346	3
132	701	4
132	183	3
132	1228	3
132	851	2
132	1280	3
132	1670	2
132	225	4
133	1287	3
133	341	5
133	405	2
133	239	3
133	605	5
133	128	4
133	51	4
133	797	5
134	705	3
134	783	5
134	356	4
134	870	5
134	1251	3
134	164	4
134	85	10
134	691	5
134	111	3
134	275	3
134	405	4
134	535	3
134	288	3
134	866	4
134	39	7
135	567	3
135	365	4
135	261	4
135	128	4
135	734	4
135	878	5
135	492	3
135	564	3
135	303	3
135	339	4
135	1287	3
135	117	4
135	756	2
135	494	3
135	751	4
135	590	4
135	649	4
135	284	5
135	1171	3
135	366	3
135	809	5
135	1688	4
135	776	4
135	642	4
135	157	4
135	1224	5
135	51	4
135	137	4
135	1689	4
135	154	4
135	818	3
135	487	4
135	936	3
136	886	4
136	364	5
137	398	4
137	373	5
137	1359	5
137	490	4
137	834	4
137	122	5
137	487	5
137	366	4
138	685	4
138	563	4
138	488	5
138	55	5
138	60	4
138	869	4
138	95	3
138	208	4
138	339	4
138	986	4
138	31	3
138	946	2
138	567	3
138	216	5
139	1701	5
139	1702	4
139	1697	5
139	1273	5
139	1695	4
140	85	14
140	741	3
140	548	5
140	258	5
140	1266	4
140	506	1
140	1343	5
140	706	1
141	1259	2
141	1187	5
141	1233	3
141	585	3
141	935	5
141	851	3
141	401	4
141	575	6
141	1611	3
141	556	3
141	734	3
141	1280	1
141	568	4
141	370	4
141	669	5
141	345	3
141	933	5
141	869	4
141	348	7
141	288	4
141	891	4
141	1351	3
141	154	5
141	292	3
141	857	4
141	195	5
141	127	5
141	181	5
141	213	2
141	523	5
141	150	5
141	1192	3
141	517	4
141	507	4
141	336	5
141	275	4
141	519	4
141	426	3
141	119	2
141	365	5
141	379	4
141	128	3
141	801	3
141	1286	4
141	391	4
141	826	3
141	1234	3
141	1189	3
141	372	3
141	710	1
141	179	5
141	673	3
141	202	4
141	38	4
141	377	4
141	147	5
141	136	3
141	513	4
141	998	4
141	430	4
141	221	3
141	898	3
141	39	2
141	548	1
141	560	8
141	403	4
141	111	8
141	124	4
141	1000	3
141	776	4
141	880	1
141	674	3
142	224	1
142	161	5
142	1222	3
142	856	1
142	424	8
143	94	5
143	548	5
143	1279	3
144	686	5
144	401	1
144	205	2
144	705	4
144	140	4
144	606	4
144	1332	4
144	420	4
144	471	5
144	741	4
144	703	3
